PC1,PC2,Cluster
-1.4619417012299891,-0.163269208877712,0
-1.332489583797403,-0.1265558350098327,0
4.357065093018666,-0.981224151448145,1
3.56867103256027,-0.8276048286637026,1
2.360835730828275,-0.5315605612980614,0
1.693069311546316,-0.4995150108460252,0
1.2685607235055774,-0.4626565797689557,0
1.454700698927306,-0.3534269528592998,0
0.4866179686329435,-0.2368890117835509,0
-0.3883650859263995,-0.0732919947709124,0
-1.0871647304533651,-0.0569328029645061,0
-0.1551164947342533,0.0683460533476806,0
-1.038612779816015,-0.0730541250946124,0
-1.187327600455284,-0.0793376731217996,0
-1.291996568586459,-0.1224306774505449,0
-1.334599086227621,-0.1341509644880304,0
-1.2841019281337638,-0.0988121755886262,0
-1.109471869059881,-0.0007279521067024,0
-1.400340188661094,-0.137939108309227,0
0.1423566105204845,0.059710943835546,0
-1.3806708882359249,-0.1375903550816249,0
-0.7578770186021553,-0.1156447500852539,0
4.388098318263673,-0.9655377928025152,1
3.555658405297182,-0.7751090137165146,1
2.47495269037064,-0.7101711037955535,0
1.631002861056303,-0.530887728137285,0
1.6930099354980064,-0.4844035358101487,0
0.6678687254324613,-0.2785603234856539,0
0.7248678291553337,-0.3527541196985234,0
-0.264232184946374,-0.0105465601883928,0
-0.7998610467040501,-0.0889293786410308,0
-0.6923054088390106,-0.1428958609903726,0
-0.9861704142656508,0.0137447748343022,0
-1.2770387338668638,-0.1234663813682223,0
-0.9472425485679492,0.0530496353418508,0
-0.896745390474092,0.088388424241255,0
-1.3427798363003371,-0.127254525189419,0
-1.06485060370441,-0.0370397988004453,0
-1.275631874833692,-0.0746960641188923,0
0.1463205656913004,0.0631389211338281,0
-1.4257164900820918,-0.1319421135677749,0
-1.3015451595607113,-0.099795496100663,0
3.953633164833583,-1.1851468138413337,1
3.239620325087909,-0.8855443968221908,1
2.3298025055832685,-0.5472469199436913,0
1.6383096605601823,-0.5369553397338499,0
1.1567425927482615,-0.4107916374080343,0
0.6459483269208233,-0.2603574886959592,0
-0.0929973695845169,-0.2935738489705074,0
0.3674336623234384,-0.1638449827901882,0
-1.0561315052083586,-0.0412464443188762,0
-0.2137944029008267,0.0399037037468877,0
-0.5126673790462973,0.0758663510315569,0
-0.821556296629429,-0.1295269787637855,0
-0.7610431970979108,0.1471677872156302,0
-1.362243769149188,-0.1469069554431933,0
-0.8560250102314697,0.1152723817714432,0
-0.6024079508368019,-0.048232065733071,0
-1.395248754646353,-0.1446868760807784,0
-1.057277978832431,-0.0997502874655315,0
-1.4729009203919636,-0.1950481486995003,0
-0.3637249267798434,-0.2161904577453827,0
4.825560157519189,-1.0397805637908963,1
3.2193008983209426,-0.8269809702784379,1
2.5420271115794835,-0.5581203979642879,0
2.5679929900573493,-0.6480005528227872,0
1.1494357932443824,-0.4047240258114694,0
0.574769049697442,-0.3256193994225436,0
0.8229754756091838,-0.1850170552216279,0
-0.5745644373964378,-0.1674101466446918,0
-0.3313659822035271,-0.147485790983782,0
-0.6872974381201802,-0.0222178724503668,0
-1.172369765735689,-0.0803733770394771,0
-0.7494739047017552,0.1432017156074858,0
-1.2598001123946,-0.105738371687292,0
-1.302402630035762,-0.1174586587247775,0
-1.189839021451892,-0.0507471525341135,0
-1.4877466772645036,-0.2274981585777264,0
-0.9828776973784858,0.0335139071419063,0
-1.50878108470744,-0.2288971241627792,0
-0.7589863101692709,-0.0779769046395868,0
-1.1953440555542894,-0.116306215374501,0
4.388098318263673,-0.9655377928025152,1
3.949074392044604,-0.8125423284033377,1
3.1787009295681257,-0.5907408320260774,1
1.8612480650344356,-0.4735790325650637,0
1.4531591032309452,-0.4088990196492345,0
0.9134253854587312,-0.4004930429971912,0
-0.0546573448356313,-0.2839551019214424,0
0.0253703275879899,-0.1692887360014882,0
-0.9173850052205744,0.0093637670705135,0
-1.1845268990806606,-0.1060934188898163,0
-1.1340297409868034,-0.0707546299904121,0
-1.2460055086218575,-0.1077800227225924,0
-1.0257286252952098,-0.0061446637881685,0
-1.0008466107578915,0.1333781815612739,0
-1.214002561927706,-0.0728791339602598,0
-1.32597832956276,-0.1099045266924401,0
-1.3996140724489283,-0.1373111723755556,0
0.0994634871434403,0.0337682982732818,0
-1.5035413286697328,-0.2103948042990456,0
-1.0072268508358633,-0.0979005967730784,0
5.024772136252316,-0.998158226864305,1
3.2193008983209426,-0.8269809702784379,1
3.359892310319334,-0.6173006686923039,1
1.6620360863013095,-0.5152013694916551,0
1.4547600749756155,-0.3685384278951763,0
0.649848127450543,-0.3467424970784717,0
0.6107508696129691,-0.1741435772010314,0
0.0851379492929538,-0.0111704185736577,0
-1.0561315052083586,-0.0412464443188762,0
-0.9456678383460568,0.0236490593593856,0
-1.1124032569672444,-0.0508166622606193,0
-1.279138675588432,-0.1252823838806244,0
-1.2596747427395811,-0.1056299536268501,0
-0.4924167181851498,-0.0033567079051579,0
-1.2207468770418797,-0.0663250931193015,0
-1.3895822373846352,-0.1426068172517086,0
-1.2770186288007652,-0.0758953110610446,0
-1.38168759693194,-0.1189883153897899,0
-0.4409886421713836,-0.1583294600547333,0
-1.3945560342874157,-0.1579285523010924,0
4.706435227257995,-0.98184800983341,1
3.980107617289611,-0.7968559697577078,1
3.1166344790781126,-0.6221135493173373,1
1.786168987281335,-0.4524559349091355,0
1.180469018489389,-0.3890376671658395,0
1.374818705940193,-0.4533856304655462,0
-0.0335015374088376,-0.2644241692375328,0
-0.4530021547307457,-0.1068877496204575,0
-0.8284569195445594,0.0138392136950598,0
-0.6768554291714255,-0.07693672495584,0
-1.229700035036156,-0.120036743485587,0
-1.031343550221146,-0.0001985497614684,0
-0.9498131668822823,0.0508265977835656,0
-1.357507587959642,-0.1551976045980435,0
-1.1901843283896385,-0.0510457695195548,0
-1.111224563365108,-0.0022436595328059,0
-1.4258193087074484,-0.1612087859775254,0
-1.0668363896558972,-0.0857147293859153,0
-1.4074563895244134,-0.1396882259362589,0
-0.492153232775823,0.0360943325563545,0
-1.4509741153583846,-0.1605304752400453,0
-1.6329474383925655,-0.2593245142635551,0
5.205963517003523,-1.0247180635305313,1
4.342490378792026,-0.8499756430901606,1
2.723218492330691,-0.5846802346305143,0
1.7241025367913223,-0.4838286522003953,0
1.972308962703064,-0.3432263079994797,0
0.5877816769605302,-0.3781152143697315,0
0.0932019818855212,-0.199455697096728,0
-0.1941610779121036,-0.1523476463843268,0
-1.2970905076645305,-0.1728049250804803,0
-1.0056343471145015,-0.005907655419472,0
-1.3210854913386263,-0.1272184085890975,0
-1.1866014842431185,-0.0787097371881281,0
-1.1671375513942677,-0.0590573069343538,0
-1.2718065195254424,-0.1021503112630991,0
-0.8228854039653326,0.0164331514894879,0
-1.32597832956276,-0.1099045266924401,0
-1.275481171468903,-0.0745657377930359,0
-0.4771899216694653,0.0433938665742861,0
-1.0228990432577096,0.0602983790412109,0
-1.2676754690365526,-0.0593546504108265,0
-1.5974141211158202,-0.2537175805113541,0
-1.658653621535899,-0.2815548898464077,0
5.024772136252316,-0.998158226864305,1
3.767883011293396,-0.7859824917371112,1
3.359892310319334,-0.6173006686923039,1
2.042439445785644,-0.5001388692312901,0
2.0914338929642584,-0.4011588619569659,0
1.1984302404229974,-0.3057440185371452,0
0.0621687566405149,-0.2151420557423579,0
-0.3883650859263995,-0.0732919947709124,0
-0.9500192022102516,-0.0466831833291745,0
-1.0056343471145015,-0.005907655419472,0
-1.050852581636915,-0.01988998067416,0
-0.9432969437718756,-0.0738564630235019,0
-1.1981240674092517,-0.0747032720403908,0
-1.4295416534017036,-0.1828037491688582,0
-1.3842759290703492,-0.1519890367038591,0
-1.183844078513963,-0.0427425310107105,0
-1.0664044134976012,0.0170349516535579,0
-1.494484218485097,-0.194231830217499,0
-1.38715204366373,-0.1320444004612401,0
-1.4506802963549037,-0.1618609932363459,0
-1.4681917771735842,-0.1853351979842079,0
-1.572860745304759,-0.2284282023129531,0
